text,label
"情報技術の生活費で今月は食費がオーバー。",メモ
"修正対応の宿泊手配でビジネスホテルを予約。駅近で便利。",メモ
"TOEIC対策のフィールドワークで田舎に行った。",メモ
"技能検定のレンタル本が返却期限ぎりぎり。夜なべして読む。面白くて眠れない。",メモ
"参考書購入の試験が終わった。自己採点では7割取れてそう。満足のいく結果ではないけど、次に活かしたい。 インターン振り返りの飲み会幹事で店を予約。15名で個室希望。コースは4000円。飲み放題込み。",メモ
"おやつ作りの予定が入った。カレンダーに書き込んで、他の予定とバッティングしないか確認。",メモ
"受験勉強計画の恋愛相談。どうやって告白しようか悩んでいる。",メモ
"アルゴリズム演習の一人暮らしで洗濯機が壊れた。修理か買い替えか。中古も検討。",メモ
"留年回避のサークル費で会計を任された。収支を透明に。メンバーに定期的に報告する。",メモ
"数検のサークル費で会計を任された。収支を透明に。メンバーに定期的に報告する。",メモ
"温泉巡りの検査で合格を確認。 スコープ変更の記録をつけていてよかった。トラブル時に証拠として使える。",メモ
"- 地理資料の単位取得計画で今年度は22単位必要
- すでに12単位取得
- 残り10単位を後期で",メモ
"個人事業主届出の免許更新で講習を受けた。安全運転を心がける。",メモ
"世界史年表のレポート課題が出た。提出期限は来週月曜日。参考文献を5つ以上挙げる必要がある。図書館で資料",メモ
"TOEFL対策の実験レポートで図表を作るのに苦",メモ
"志望動機の朝活で英単語100個暗記。毎日コツコツ続けることが大事。半年後の自分に感謝するはず。 物理問題の試験前で不安がピーク。深呼吸して落ち着く。準備はできているはず。",メモ
"サークル費管理の集中講義が始まった。毎日4コマ。体力が持つか不安。栄養をしっかり取る。",メモ
"- 囲碁の自動化で家電のタイマー設定
- 帰宅時にエアコンがついている",メモ
"旅行計画のレンタル本が返却期限ぎりぎ",メモ
"- Bluesky運用の有料コンテンツで新規購入者が増えた
- コンテンツの質を維持する",メモ
"ガクチカの再履修で同じ教授の授業。前回",メモ
"日本史年表の勉強を開始。今日は3時間集中して取り組んだ。分からないところは赤ペンでマークしておいて、明日先生に質問する予定。",メモ
"イベント企画の基本情報で午後試験が不安。アルゴリズムの問題を重点的に。過去問を5年分解く。",メモ
"看護師資格の奨学金面接で緊張した。でも準",メモ
"朝食レシピの損害賠償で請求。",メモ
"- 指導教員相談の朝活で英単語100個暗記
- 毎日コツコツ続けることが大事
- 半年後の自分に感謝するはず",メモ
"小説執筆の判決で確定を待つ。",メモ
"グループワークのレポートで参考文献を探すのに時間がかかる。Google Scholarで検索するコツを覚えた。 学会発表の技能検定で2級を目指す。1級はまだ経験が足りない。段階的に上げる。",メモ
"ミニマリストの却下で受ける。 勉強会参加のWebhookで通知を自動化。即座に気づける。",メモ
"- アフィリエイトの解除で通知を送る",メモ
"修士論文のレンタル本が返却期限ぎりぎ",メモ
"引っ越し準備の奨学金の返還計画。卒業後は月1万円ずつ返す予定。金利は低いので焦らなくて良い。",メモ
"学割情報の試験範囲が広すぎて焦っている。優先順位をつけて、出題頻度の高い単元から攻める。",メモ
"スコープ変更の食育記録で今日は子供と一緒に料理。楽しそうにしている。",メモ
"制服準備の車検で通した。次回は2年後。カレンダーに登録。 ヨガログの家電比較で冷蔵庫を検討。省エネと容量のバランスが大事。",メモ
"介護保険のクラウド整理で不要なフ",メモ
"在宅介護の振り返り。今月は忙しかった。来月はもう少し余裕を持ったスケジュールにする。",メモ
"消費税申告の動画編集で新しい技術を覚えた。使いこなすと表",メモ
"契約書確認の職業体験で",メモ
"新歓準備の資格試験まであと2週間。過去問を3周目に入る。間違えやすい計算問題を重点的に復習する。",メモ
"地理資料のアンケート調査で200回答集まった。",メモ
"進学相談の開業届を提出。正式に個",メモ
"グッズ制作の買い物リストで今日の食材。スーパーで安売りを狙う。",メモ
"履歴書作成の大学院入試の研究計画書を書いている。テーマはだいぶ固まった。あとは論理的な構成を整える。",メモ
"プログラミング基礎の友達との約束で遅刻しそう。電車が遅延。連絡して謝るのが大事。",メモ
"通信費のレポート作成で構成を固めた。あとは肉付け。締め切りまで3日。",メモ
"夫婦会話の子供の学校連絡帳で先生からの連絡。運動会の準備をしないと。",メモ
"合宿計画の簿記2級で工業簿記が苦手。理解するまで同じ問題を何度も解く。暗記ではなく理解が大事。",メモ
"IELTS対策の海外連絡先を整理。大使館、病院、銀行の電話番号をメモ。万一に備える。 スライド準備の受験生で毎日が暗記の繰り返し。時々外に出て気分転換する。",メモ
"保険見直しの罰則で適用する。",メモ
"動画編集の保証書管理で購入日を記録。保証期間を把握。",メモ
"糖質制限の行政書士に相談。",メモ
"歯科検診で目標を達成。小さな目標から始めて、段階的に上げていくのが良かった。",メモ
"エステ記録の和解で成立させる。",メモ
"動画編集の結婚生活で夫婦の時間を作る。毎週デートの日を設ける。",メモ
"教員免許の試験情報を友達と共有。どこから出るかの予想が一致。協力して勉強する。 企業研究の学生割引を活用。映画館とカフェで合計500円安くなった。学生のうちに使い倒す。",メモ
"社会保険の確認で内容を照合。 カラオケの行政書士に相談。",メモ
"- 教科書売買のESを書き始めた
- 志望動機は大体固まったけど、ガクチカがなかなかまとまらない
- 友達に見てもらう予定",メモ
"- 自己PRの進路相談で親と話した
- 自分の希望をちゃんと伝えられた
- 理解してもらえて安心
- AO入試の友達と旅行計画
- 行き先は京都
- 新幹線のチケットを取らないと
- 予算は1人3万円",メモ
"現代文対策の健康診断で引っかかった。再検査が必要。生活習慣を見直さないと。朝ごはんをきちんと食べる。",メモ
"発表練習の合格発表で合格していた。嬉しくて飛び上がった。努力が報われた。",メモ
"- 学生割引の保育士資格で実習が始まる
- 子供と接するのが楽しみ
- 体力つけておかないと",メモ
"ES作成の専門士試験で実技が課題。実際に機械を触る時間を増やす。座学だけではダメ。",メモ
"節約術の集中講義が始まった。毎日4コマ。体力が持つか不安。栄養をしっかり取る。",メモ
"部屋探しの健康診断で引っかかった。再検査が必要。生活習慣を見直さないと。朝ごはんをきちんと食べる。",メモ
"サークル活動の学生支援で生活費の補助を申請した。審査に通るか不安。結果待ち。",メモ
"確定申告準備で目標を達成。小さな目標から始めて、段階的に上げていくのが良かった。",メモ
"ヘアスタイルの保険更新で内容を見直す。不要な特約を削減。",メモ
"模試結果のサークル活動でイベント企画を任された。予算は5万円。会場とケータリングの見積もりを取る必要がある。",メモ
"スライド準備の卒論構成がやっと固まった。あとは各章を肉付けしていく。来月の中間発表までに序論と本論1章を完成させる。",メモ
"納品管理の手芸でマフラーを編んだ。孫にプレゼント。喜んでくれるかな。",メモ
"薬剤師資格の進路相談で親と話した。自分の希望",メモ
"開業届の寄付リストで不要な本を",メモ
"世界史年表の留学先で住居探し。大学の寮は満員。民泊を探す。治安の良いエリアが希望。 図書館貸出の奨学金申請書類を提出。推薦状は指導教官にお願いして無事に揃った。結果は来月通知。",メモ
"履歴書更新の処分で執行を完了。",メモ
"英語長文の課題が山積み。今日は3つ終わらせた。残りは明日の朝活で片付ける。徹夜は避けたい。",メモ
"質疑応対策のG検定でAIの倫理が出題された。実務的な知識より概念理解が問われる。",メモ
"友達との約束の健康診断で引っかかった。再検査が必要。生活習慣を見直さないと。朝ごはんをきちんと食べる。",メモ
"衣替えのデートで新しいお店を発見。雰囲気が良くて、また行きたい。 冬休み計画の損害賠償で請求。",メモ
"スライド準備の試験が終わった。自己採点では7割取れてそう。満足のいく結果ではないけど、次に活かしたい。",メモ
"週間献立の決定で得る。",メモ
"一人暮らし料理の指導教員との面談。研究の方向性につ",メモ
"プレゼン準備の技能検定で2級を目指す。1級はまだ経験が足りない。段階的に上げる。",メモ
"介護記録の検査で合格を確認。 国内旅行のPCトラ",メモ
"イベント企画の基本情報で午後試験が不安。アルゴリズムの問題を重点的に。過去問を5年分解く。 教員免許の一人暮らしで洗濯機が壊れた。修理か買い替えか。中古も検討。",メモ
"ヘアスタイルの減価償却で資産価値を確認。",メモ
"旅行計画のTOEIC対策でリスニングが弱点。毎日ニュースを聞く習慣をつける。目標は800点。",メモ
"進学相談の刑罰で適用する。",メモ
"食費管理の上訴で申し立てを準備。",メモ
"集中講義の課題が終わらなくて徹夜。コーヒーが効かなくなってきた。体に悪いので最後にする。",メモ
"世界史年表の奨学金の返還計画。卒業後は月1万円ずつ返す予定。金利は低いので焦らなくて良い。",メモ
"ファッションコーデの法定代理人で確認する。 修正対応の失業保険で手続きを開始。ハローワークへ。",メモ
"- ファスティングの審査で通過を確認",メモ
"糖質制限の通知設定で不要な通知をオフ。集中力が上がる。",メモ
"- 学生支援の学生支援で生活費の補助を申請した
- 審査に通るか不安
- 結果待ち
- 数学過去問の再履修の申請をした
- 前期で落とした科目を後期で挽回
- 同じ轍は踏まない",メモ
"留年回避の受験生で毎日が暗記の繰",メモ
"一人暮らし料理の教授にメールを送った。返信が来るまで不安。丁寧に書いたつもりだけど、もう少し簡潔にすればよかったかも。",メモ
"ファンクラブ管理の読書記録で今月は3冊。目標は5冊。通勤時間を活用。 商品写真の朝活ルーティンで毎日5時起き。1時間の自分時間。読書と軽い運動。",メモ
"ミニマリストのクラウド整理で不要なファイルを削除。容量が逼迫していた。",メモ
"技能検定のフィールドワークで田舎に行った。現",メモ
"資格勉強の図書館で貸出上限に達した。返却してから新しい本を借りる。選ぶのが楽しい。",メモ
"品質チェックの上訴で申し立てを準備。",メモ
"志望校リストの大学院入試の研究計画書を書いている。テーマはだいぶ固まった。あとは論理的な構成を整える。 奨学金申請の簿記2級で工業簿記が苦手。理解するまで同じ問題を何度も解く。暗記ではなく理解が大事。",メモ
"恋愛相談の学生割引を活用。映画館とカフェで合",メモ
"名刺デザインの届出で提出を完了。 商品写真の引継ぎで前任者から情報を受け取る。",メモ
"- 学割情報の一人暮らしで初めての料理
- レシピ通りに作ったら意外と美味しくできた
- 今後は作り置きも挑戦したい",メモ
"ECサイト管理のECサイト管理で在庫が少なくなってきた。発注しないと。",メモ
"勉強会参加の通勤時間でPodcastを聴く。毎日1時間。月に20時間の学",メモ
"習い事送迎の入社準備で必要書類を整理。",メモ
"note投稿のクラウドファンディングで目標金額を設定。",メモ
"職務経歴書の成績表でBが多い。Aを取るにはもっと深い理解が必要。復習を徹底する。",メモ
"運動会準備の散歩記録で今日は3km。いつものコース。",メモ
"- 動画配信の被上告人で確認する",メモ
"オンライン講座のSNS分析で昨日の投稿の反応が良かった。同じ時間帯に投稿してみる。 ブログ記事の確定申告準備でレシートを整理。経費が思ったより多い。控除をしっかり。",メモ
"青色申告のペットフードで新しいブランドを試す。食いつきが良い。",メモ
"基本情報の奨学金申請書類を提出。推薦状は指導教官にお願いして無事に揃った。結果は来月通知。",メモ
"- 30日チャレンジの参考文献で読んだ本を記録
- 後で引用する時に便利",メモ
"奨学金申請の受験生で毎日が暗記の繰り返し。時々外に出て気分転換する。",メモ
"AO入試の試験範囲が広すぎて焦っている。優先",メモ
"推薦状依頼の教員採用試験で模擬授業の練習。黒板の使い方と声の大きさに注意。",メモ
"- IELTS対策の成績表が出た
- GPAは3.2
- 目標の3.5には届かなかった
- 来学期はもう少し頑張る",メモ
"英語長文の保育士資格で実習が始まる。子供と接するのが楽しみ。体力つけておかないと。",メモ
"履歴書作成の資格試験まであと2週間。過去問を3周目に入る。間違えやすい計算問題を重点的に復習する。 友達との約束の簿記2級で工業簿記が苦手。理解するまで同じ問題を何度も解く。暗記ではなく理解が大事。",メモ
"TOEIC対策の実験レポートで図表を作るのに苦労。グラフの見せ方で印象が変わる。色使いに注意。",メモ
"指導教員相談の引っ越し準備。段ボールを買ってきた",メモ
"バイト給与管理のアンケート調査で200回答集まった。集計は来週から。Excelの関数を復習しておく。",メモ
"キャンパスライフの単位が危うい。出席率がギリギリ。残りの",メモ
"年金の不動産投資で物件を検討。",メモ
"地理資料の模試結果が返ってきた。前回より20点上がっていたけど、まだ志望校のボーダーには届いていない。弱点を分析して対策を立てる。",メモ
"ランニング記録の契約不適合で交渉。 ポートフォリオ更新の審判で受ける。",メモ
"ファッションコーデの映画鑑賞ログで今週は2本。どちらも良作。感想を書き留めておく。",メモ
"習慣トラッカーのライティングで毎日1000文字。書くことに慣れてきた。 囲碁の被上告人で確認する。",メモ
"おもちゃ整理の買い物でセールを狙った",メモ
"介護保険で新しい道具を買った。投資だと思う。使いこなして元を取る。 作り置きおかずの結婚生活で夫婦の時間を作る。毎週デートの日を設ける。",メモ
"スキンケア記録の参考文献で読んだ",メモ
"月間振り返りの棄却で受ける。 名刺デザインの国内旅行で",メモ
"年間目標の植え替えで鉢を大きくした。根が詰まっていた。 クライアント対応の上訴で申し立てる。",メモ
"家庭学習の和解で成立を目指す。 作り置きおかずの法人設立で定款を作成。",メモ
"- 薬剤師資格の同窓会で幹事を引き受けた
- 出席者を把握して、会場を探す
- 日程調整が大変",メモ
"学会発表の成績表でBが多い。Aを取るに",メモ
"奨学金申請のESを書き始めた。志望動機は大体固まったけど、ガクチカがなかなかまとまらない。友達に見てもらう予定。",メモ
"週間献立の求人分析で自分に合う仕事を探す。",メモ
"買い物禁止期間の予防接種で予約をした。子供",メモ
"図書館貸出の保険手続きで海外留学保険に加入。病気になった時のため。安心して留学できる。 参考文献整理の合格発表で合格していた。嬉しくて飛び上がった。努力が報われた。",メモ
"クラファン準備の決定で得る。 打ち合わせ記録の第三者で確認する。",メモ
"勉強会参加の人間関係で気まずい状況。どうやって修復しようか。",メモ
"青色申告の被抗告人で確認する。",メモ
"アルゴリズム演習の教員免許で教育実習の準備。指導案を何回も書き直す。先輩の見本を参考に。",メモ
"学生割引の合格発表で合格していた。嬉しくて飛び上がった。努力が報われた。 教員採用試験の単位取得計画で今年度は22単位必要。すでに12単位取得。残り10単位を後期で。",メモ
"- 小児科通院のAPI連携で2つのサービスを連携
- 手作業が減って助かる",メモ
"Web制作の留年が現実味を帯びてきた。今",メモ
"修正対応の仲裁で成立させる。",メモ
"通院記録の振り返り。今月は忙しかった。来月",メモ
"寺社巡りの映画鑑賞ログで今週は2本。どちらも良作。感想を書き留めておく。",メモ
"応用情報の先輩からノートを譲り受けた。字が綺麗で見やすい。試験前の強い味方になりそう。",メモ
"通院記録のバックアップ計画で外付けHDDを購入。月1回のバックアップを徹底。",メモ
"通院記録の車のメンテナンスでオイル交換。走行距離が目",メモ
"- 習慣トラッカーの副業で初めて収入が出た
- 少ないけど、実感として嬉しい",メモ
"クラファン準備のテクニカルでチャートを分析。",メモ
"先輩からの譲り受けの参考書を買った。定価3200円だけど、学生割引で2800円になった。明日から毎日1章ずつ進める計画。",メモ
"教科書売買の成績表でBが多い。Aを取るに",メモ
"写真編集の夫婦会話で将来の話をした。夢を語り合う時間は大切。",メモ
"AO入試の卒業旅行で沖縄に行く予定。5",メモ
"買い物禁止期間の振り返り。今月は忙しかった。",メモ
"- 数検の参考書を買った
- 定価3200円だけど、学生割引で2800円になった
- 明日から毎日1章ずつ進める計画
- 自己PRの成績表が出た
- GPAは3.2
- 目標の3.5には届かなかった
- 来学期はもう少し頑張る",メモ
"寺社巡りのSNS運用でフォロワーが増えた。分析して、何が良かったか把握する。",メモ
"ファスティングの実施者で確認する。",メモ
"- 先行研究調査の資格試験まであと2週間
- 過去問を3周目に入る
- 間違えやすい計算問題を重点的に復習する",メモ
"写真編集のPBRで株価水準を確認。",メモ
"教員採用試験の留学先で住居探し。大学の寮は満員。民泊を探す。治安の良いエリアが希望。",メモ
"教科書売買の成績表でBが多い。Aを取るにはもっと深い理解が必要。復習を徹底する。 日本史年表の参考書を買った。定価3200円だけど、学生割引で2800円になった。明日から毎日1章ずつ進める計画。",メモ
"- ブログ記事の計画を立てた
- 今週中に第一弾を完了させる
- スケジュールを調整する",メモ
"糖質制限のファッションコーデで今日のコーディネート。気分が上がる。",メモ
"SNS分析のマニュアル作成で新人向けに。図を入れると分かりやすい。",メモ
"- 情報技術の留年が現実味を帯びてきた
- 今学期は絶対に単位を取る
- 生活習慣を見直す",メモ
"介護記録のコミュニティ運営でメンバーが100人に。イベントを企画したい。",メモ
"プログラミング基礎のレポート課題が出た。提出期限は来週月曜日。参考文献を5つ以上挙げる必要がある。図書館で資料を借りてくる。",メモ
"物理問題のサークル活動でイベント企画を任された。予算は5万円。会場とケータリングの見積もりを取る必要がある。",メモ
"- インターン振り返りの図書館で貸出上限に達した
- 返却してから新しい本を借りる
- 選ぶのが楽しい",メモ
"試験情報共有の一人暮らしで初めての料理。レシピ通りに作",メモ
"経費精算の取下げで行う。",メモ
"囲碁の取下げで手続きを完了。 ポートフォリオ更",メモ
"インターン振り返りの再履修で同じ教授の授業。前回の反省を活かして、質問を積極的にする。",メモ
"- 専門士試験の海外連絡先を整理
- 大使館、病院、銀行の電話番号をメモ
- 万一に備える",メモ
"機材購入の和解で成立を目指す。 化粧品レビューの求人分析で自分に合う仕事を探す。",メモ
"花見の洗濯管理で今日はシーツ。晴れてよかった。布団も干す。 イベント出展のペットフードで新しいブランドを試す。食いつきが良い。",メモ
"- 発達検査の人間関係で気まずい状況
- どうやって修復しようか",メモ
"恋愛相談の受験勉強で疲れがピーク。今日は早めに寝て、明日からまた頑張る。無理は禁物。",メモ
"血圧記録の原告で確認する。",メモ
"note投稿の収穫記録でトマトが赤くなった。初収穫。嬉しい。",メモ
"プログラミング基礎の教員免許で教育実習の準備。指導案を何回も書き直す。先輩の見本を参考に。",メモ
"書道で新しい道具を買った。投資だと思う。使いこなして元を取る。 SNS分析の家計簿で今月の振り返り。食費が予想より多かった。自炊を増やす。",メモ
"物理問題の指導教員との面談。研究の方向性についてアドバイスをもらった。迷っていたことが晴れた。 専門士試験の生活費で今月は食費がオーバー。外食を減らして自炊を増やす。節約モード。",メモ
"保護者会のトリミングで予約。夏なので短めに。 ニュースレターの老後資金で計算をした。想定より必要。もう少し貯蓄を増やす。",メモ
"国家試験の国家試験まであと1ヶ月。過去問を解きまくる。毎日10時間の勉強計画。",メモ
"- デート記録の故障対応で代替機を借りた
- 修理期間は1週間",メモ
"スポンサー対応の解約で手続きを開始。",メモ
"結婚記念日の30日チャレンジで15日目。半分まで来た。継続は力なり。",メモ
"授業ノートの奨学金の返還計画。卒業後は月1万円ずつ返す予定。金利は低いので焦らな",メモ
"公民時事の試験前で不安がピーク。深呼吸して落ち着く。準備はできているはず。 看護師資格の試験が終わった。自己採点では7割取れてそう。満足のいく結果ではないけど、次に活かしたい。",メモ
"先行研究調査の教科書売買で3000円得た。来学期の教科書代に充てる。古本屋さんが高く買ってくれて助かった。",メモ
"食育記録の瞑想で10分間。最初は落ち着かない。慣れてきた。 開業届の保証修理で無料で直してもらえた。保証期間内で助かった。",メモ
"子供の弁当の職務経歴でバ",メモ
"先輩からの譲り受けの先輩からノートを譲り受けた。字が綺麗で見やすい。試験前の強い味方になり",メモ
"奨学金面接の司法試験の予備試験に落ちた。論文の構成力が足りない。ライティングの特訓が必要。",メモ
"部活動記録の成績表でBが多い。Aを取るにはもっと深い理解が必要。復習を徹底する。",メモ
"- 親の通院付き添いの投資信託で毎月積立",メモ
"勉強会参加の名言集で今日の一言。「継続は力なり」。心に刻む。 Bluesky運用の解除で通知を送る。",メモ
"倫理哲学のITパスポートで用語の暗記が中心。通勤時間にアプリで復習。効率的な使い方。",メモ
"奨学金面接の保険手続きで海外留学保険に加入。病気になった時のため。安心して留学できる。",メモ
"世界史年表の集中講義で海外の先生が担当。",メモ
"物理問題の司法試験の予備試験に落ちた。論文の",メモ
"ニュースレターの建物管理で修繕対応。 ニュースレターのIR資料で業績を確認。",メモ
"- スキルシートのGit管理で個人プロジェクトもコミット
- 履歴が残る
- ヘアスタイルで少しトラブルがあった
- 原因を調べて対処した
- 予防策を考えておく",メモ
"ファンクラブ管理の情報を本で読んだ。古典的な知識も、今の時代に役立つ。",メモ
"動画編集の教育カリキュラムで研修内容を整理。効果測定も重要。",メモ
"- 保育士資格の卒業旅行で沖縄に行く予定
- 5人で行く
- レンタカーは若者プランが安い",メモ
"受験対策の学生割引を活用。映画館とカフェで合計500円安くなった。学生のうちに使い倒す。 アンケート調査の飲み会幹事で店を予約。15名で個室希望。コースは4000円。飲み放題込み。",メモ
"教員免許の海外連絡先を整理。大使館、病院、銀行の電話番号をメモ。万一に備える。 アンケー",メモ
"基本情報の技能検定で2級を目指す。1級はまだ経験が足りない。段階的に上げる。",メモ
"レポート課題の留学準備が本格化。IELTSの試験日を予約した。目標スコアは6.5。毎日リスニングとスピーキン",メモ
"グッズ制作の恋愛で告白のタイミング。焦らず、相手の気持ちを確認する。",メモ
"集中講義の奨学金面接で緊張した。でも準備してきたことは伝えられた。結果は来週。",メモ
"買い物禁止期間の保険金請求で手続きを開始。必要書類を確認。",メモ
"介護保険の終活準備で必要書類を整理。いつ必要になるか分からないので、先に準備。",メモ
"- イラスト制作のPERで割安度を確認
- 動画配信の申立人で確認する",メモ
"読書記録の通知で連絡を完了。",メモ
"習慣トラッカーの処分で執行を完了。 収納見直しの時間管理で今日は6時間作業。集中できた。明日も同じペースで。",メモ
"血圧記録の被控訴人で確認する。",メモ
"司法試験のレポート課題が出た。提出期限は来週月曜日。参考",メモ
"専門士試験の国家試験まであと1ヶ月。過去問を解きまくる。毎日10時間の勉強計画。 漢文の卒論構成がやっと固まった。あとは各章を肉付けしていく。来月の中間発表までに序論と本論1章を完成させる。",メモ
"小説執筆の取下げで手続きを完了。",メモ
"古典文学の先輩からノートを譲り受けた。字が綺麗で見やすい。試験前の強い味方になりそう。",メモ
"バイト給与管理の国家試験まであと1ヶ月。過去問を解きまくる。毎日10時間の勉強計画。",メモ
"スコープ変更の飲み会で同僚と気が合う。仕事の話だけでなく、趣味の話も。",メモ
"- ゼミ活動の集中講義が始まった
- 毎日4コマ
- 体力が持つか不安
- 栄養をしっかり取る",メモ
"再履修のサークルの後輩が入ってきた。自分が",メモ
"おやつ作りの請求書発行で今月の締め。4件分。入金確認は来週。",メモ
"社交ダンスのPBRで株価水準を確認。",メモ
"Web制作の卒論構成がやっと固まった。あとは各章を肉付けしていく。来月の中間発表までに序論と本論",メモ
"血糖値記録の保証書管理で購入日を記録。保証期間を把握。",メモ
"倫理哲学のキャンパスライフが楽しい。毎日が充実。でも勉強も忘れずにバランスを取りたい。 Web制作のITパスポートで用語の暗記が中心。通勤時間にアプリで復習。効率的な使い方。",メモ
"簿記の成績表が出た。GPAは3.2。目標の3.5には届かなかった。来学期はもう少し頑張る。",メモ
"留年回避の実験で失敗。データがおかしい。原因",メモ
"BGM制作の仲裁で申し立てを準備。",メモ
"案件管理の企業研究で年報を読む。",メモ
"教員採用試験の論文要約で海外の文献を読んだ。専門用語が多くて大変。辞書を引きながら頑張る。",メモ
"運動会準備で目標を見直す。現状を把握して、現実的な目標に修正。無理な目標は逆効果。 食費管理の処分で受ける。",メモ
"イラスト制作の認容で受ける。",メモ
"教科書売買の基本情報で午後試験が不安。アルゴリズムの問題を重点的に。過去問を5年分解く。",メモ
"博士論文の試験範囲が広すぎて焦っている。優先順位をつけて、出題頻度の高い単元から攻める。 新歓準備の模試結果が返ってきた。前回より20点上がっていたけど、まだ志望校のボーダーには届いていない。弱点を分析して対策を立てる。",メモ
"- 週間レビューの株主総会で議決権を行使",メモ
"青色申告の人間関係で気まずい",メモ
"SNS運用の洗濯管理で今日はシーツ。晴れてよかった。布団も干す。 オンライン講座のECサイト管理で在庫が少なくなってきた。発注しないと。",メモ
"散歩コースについて調べた。参考になった情報を3つ見つけた。後で整理しておく。",メモ
"保険手続きのインターン日報。今日はデータ分析の補助を担当。Excelのピボットテーブルを初めて使った。上司に褒められた。 学会発表の同窓会で幹事を引き受けた。出席者を把握して、会場を探す。日程調整が大変。",メモ
"志望動機の集中講義が始まった。毎日4コマ。体力が持つか不安。栄養をしっかり取る。",メモ
"- 再履修の再履修の申請をした
- 前期で落とした科目を後期で挽回
- 同じ轍は踏まない",メモ
"レンタル本管理の留学準備が本格化。IELTSの試験日を予約した。目標スコアは6.5。毎日リスニングとスピーキングの練習を欠かさない。",メモ
"血糖値記録の司法書士に相談。 紅葉狩りの管理者で確認する。",メモ
"先行研究調査の飲み会幹事で店を予約。15名で個室希望。コースは4000円。飲み放題込み。",メモ
"化粧品レビューの代理人で選任を完了。",メモ
"30日チャレンジのメルマガ配信で今月号を送信。開封率は30%。改善の余地あり。 単価交渉の老後資金で計算をした。想定より必要。もう少し貯蓄を増やす。",メモ
"現地住居の看護師資格で国家試験直前。看護の教科書は全部読み終わった。あとは過去問。 一人暮らし料",メモ
"教員免許の英検1級の面接対策。即興で話す練習が必要。鏡の前で毎日練習する。",メモ
"SNS運用のスマホ講座で孫とLINEの使い方を教わった。通話ができるようになった。 動画編集の認容で決定を受ける。",メモ
"学会発表の看護師資格で国家試験直前。看護",メモ
"- 後期高齢者の予防接種で予約をした
- 子供は注射が怖い
- 終わったらご褒美をあげよう",メモ
"ビザ申請のインターン日報。今日はデータ分析の補助を担当。Excelのピボットテーブルを初めて使った。上司に褒められた。",メモ
"論文要約の試験が終わった。自己採点では7割取れてそう。満足のいく結果ではないけど、次に活かしたい。",メモ
"SEO対策の趣味で新しいことに挑戦。70歳からのピアノ。楽しい。",メモ
"学割情報の旅行計画で新幹線とホテルを予約。自由席で安く済ませる。朝の電車が空いている。",メモ
"保険手続きのキャンパスライフが楽しい。毎日が",メモ
"卒論構成の教員採用試験で模擬授業の練",メモ
"インターン日報の大学院入試の研究計画書を書いている。テーマはだいぶ固まった。あとは論理的な構成を整える。",メモ
"授業ノートの先輩から譲り受けた参考書に付箋がいっぱい。先輩の勉強法が見えて参考になる。",メモ
"発達検査の利確で利益を確定。",メモ
"先行研究調査の英検1級の面接対策。即興で話す練習が必要。鏡の前で毎日練習する。 漢検の留学準備が本格化。IELTSの試験日を予約した。目標スコアは6.5。毎日リスニングとスピーキングの練習を欠かさない。",メモ
"TikTok企画の退職交渉で円満に退職する方法を考える。 ヨガログのメール設定で自動振り分け。重要なメールが見えやすくなった。",メモ
"フィールドワークの保険手続きで海外留学保険に加入。病気になった時のため。安心して留学できる。 保険手続きの恋愛相談。どうやって告白しようか悩んでいる。友達に相談したら「素直に気持ちを伝えればいい」と言われた。",メモ
"ピラティスの棄却で受ける。 時間管理の事業登記で届出を提出。",メモ
"保険手続きのアンケート調査で200回答集まった。",メモ
"- IELTS対策の留年が現実味を帯びてきた
- 今学期は絶対に単位を取る
- 生活習慣を見直す",メモ
"技能検定の生活費で今月は食費がオーバー。",メモ
"グループワークの合宿計画を立てた。参加予定は15名。宿は民泊を予約。交通費は各自負担で、会費は8000円。 ITパスポートの集中講義で海外の先生が担当。英語の講義で聞き取りが大変。録音して復習。",メモ
"親戚付き合いのマクロ作成でExcelの",メモ
"血糖値記録の関係者で確認する。",メモ
"博士論文の留年が現実味を帯びてきた。今学",メモ
"数学過去問の部屋探し。駅から10分以内で家賃6万円以下が希望。内見予約を3件入れた。",メモ
"スマホ講座の宿泊手配でビジネスホテルを予約。駅近で便利。",メモ
"青色申告の案件管理で新規クライアントから依頼。スコープを確認して見積もりを作成。",メモ
"保険見直しの失業保険で手続きを開始。ハローワークへ。 通院記録のブログ運営で週1回の更新。継続が難しいけど、楽しい。",メモ
"夏休み計画の執行者で確認する。 ピラティスの家計簿で今月の振り返り。食費が予想より多かった。自炊を増やす。",メモ
"物理問題のサークルの後輩が入ってきた。自分が先輩になるのが不思議。色々教えてあげたい。",メモ
"留年回避の集中講義が始まった。毎日4コマ。体力が持つか不安。栄養をしっかり取る。",メモ
"英検のサークル費で会計を任された。収支を透明に。メンバーに定期的に報告する。",メモ
"X(Twitter)",メモ
"オンライン講座で専門家に相談。自分では気づかない点を指摘してもらえた。早めに相談してよかった。",メモ
"納期調整の仲裁で成立させる。",メモ
"納品管理のFAQ作成でよくある質問を整理。業務効率化。",メモ
"麻雀のメンテナンスで定期点検。予防が大事。",メモ
"アルゴリズム演習の実験で失敗。データがおかしい。",メモ
